# VHH-NNLO multi-axis scan points
# process: ZHH
# energy_tev: 14
# scan_axes: kappa_lambda,kappa_z
# windows: kappa_lambda=[-0.7,6.1]; kappa_z=[0.9,1.2]
# n_points: kappa_lambda:40,kappa_z:40
# fixed_kappa: 1,1,1,1
#
kappa_lambda	kappa_z	sigma_lo	sigma_nnlo	k	sigma_heft_over_sm_lo	sigma_heft_over_sm_nnlo	sigma_lo_pdfas	sigma_lo_sup	sigma_lo_inf	sigma_nnlo_pdfas	sigma_nnlo_sup	sigma_nnlo_inf
2.264102564	1.046153846	0.5832905	0.7672346325	1.315355955	1.9092886	1.838423012	0.01170281582	0.004748970782	0.006243504366	0.01468278162	0.01973396748	0.01573490849
2.264102564	1.053846154	0.589231409	0.7761604283	1.317242117	1.928735016	1.859810717	0.0118174571	0.004770465478	0.006283764874	0.01483093381	0.02024550848	0.01612522484
2.264102564	1.061538462	0.5952436924	0.7852032713	1.319129092	1.948415063	1.881478887	0.01193364746	0.004792982068	0.006325153129	0.01498118971	0.02076591163	0.01652225411
2.264102564	1.069230769	0.6013283066	0.7943643733	1.321016098	1.96833187	1.903430426	0.01205140968	0.004816547267	0.006367695346	0.0151335809	0.02129519337	0.01692601138
2.264102564	1.076923077	0.6074862151	0.8036449563	1.322902374	1.988488593	1.925668261	0.01217076676	0.004841188034	0.006411417975	0.01528813916	0.02183337043	0.01733651193
2.264102564	1.084615385	0.6137183893	0.8130462524	1.324787177	2.008888409	1.948195345	0.01229174188	0.004866931573	0.006456347701	0.01544489652	0.02238045982	0.01775377129
2.264102564	1.092307692	0.6200258079	0.8225695038	1.326669783	2.029534524	1.971014655	0.01241435845	0.004893805334	0.006502511445	0.01560388521	0.0229364788	0.01817780518
2.264102564	1.1	0.6264094572	0.8322159629	1.328549487	2.050430164	1.994129191	0.01253864009	0.00492183701	0.006549936367	0.01576513768	0.0235014449	0.01860862957
2.264102564	1.107692308	0.6328703309	0.8419868921	1.330425604	2.071578585	2.017541978	0.01266461063	0.004951054538	0.006598649858	0.01592868662	0.02407537591	0.01904626065
2.264102564	1.115384615	0.6394094306	0.8518835638	1.332297465	2.092983062	2.041256065	0.01279229409	0.004981486101	0.006648679551	0.01609456491	0.02465828989	0.01949071483
2.264102564	1.123076923	0.6460277651	0.8619072609	1.334164424	2.1146469	2.065274526	0.01292171473	0.005013160127	0.006700053309	0.01626280567	0.02525020519	0.01994200873
2.264102564	1.130769231	0.6527263508	0.872059276	1.336025847	2.136573424	2.089600459	0.01305289702	0.005046105286	0.006752799234	0.01643344223	0.02585114039	0.02040015923
2.264102564	1.138461538	0.6595062116	0.8823409119	1.337881124	2.158765987	2.114236985	0.01318586564	0.005080350495	0.006806945665	0.01660650812	0.02646111436	0.02086518339
2.264102564	1.146153846	0.6663683791	0.8927534817	1.33972966	2.181227964	2.139187251	0.01332064549	0.005115924915	0.006862521175	0.01678203713	0.02708014623	0.02133709853
2.264102564	1.153846154	0.6733138923	0.9032983085	1.341570876	2.203962758	2.164454427	0.01345726168	0.005152857951	0.006919554573	0.01696006321	0.0277082554	0.02181592217
2.264102564	1.161538462	0.6803437977	0.9139767254	1.343404215	2.226973793	2.190041707	0.01359573955	0.005191179253	0.006978074905	0.01714062058	0.02834546153	0.02230167206
2.264102564	1.169230769	0.6874591494	0.9247900758	1.345229133	2.250264521	2.21595231	0.01373610466	0.005230918715	0.007038111453	0.01732374364	0.02899178456	0.02279436618
2.264102564	1.176923077	0.6946610091	0.935739713	1.347045107	2.273838415	2.242189479	0.01387838279	0.005272106477	0.007099693734	0.01750946701	0.02964724468	0.02329402272
2.264102564	1.184615385	0.7019504459	0.9468270006	1.348851626	2.297698976	2.268756482	0.01402259992	0.005314772922	0.007162851502	0.01769782555	0.03031186237	0.02380066012
2.264102564	1.192307692	0.7093285364	0.9580533121	1.350648202	2.321849727	2.29565661	0.0141687823	0.005358948678	0.007227614746	0.01788885431	0.03098565834	0.02431429701
2.264102564	1.2	0.7167963649	0.9694200314	1.352434358	2.346294219	2.322893178	0.01431695636	0.005404664618	0.007294013692	0.01808258857	0.03166865361	0.02483495227
2.438461538	0.9	0.5178467057	0.661054114	1.276544017	1.695071001	1.58399666	0.01049132833	0.004773231895	0.006024288749	0.01309716061	0.01194393967	0.009833825342
2.438461538	0.9076923077	0.5230431171	0.6685507676	1.27819437	1.712080449	1.6019599	0.0105890303	0.004781421505	0.006050597128	0.01322150463	0.01230521963	0.01011134292
2.438461538	0.9153846154	0.528296298	0.6761470568	1.279863325	1.72927572	1.620161885	0.01068791886	0.00479013439	0.006077555767	0.01334743814	0.01267544117	0.01039558237
2.438461538	0.9230769231	0.5336070553	0.6838440059	1.281549783	1.746659457	1.638605068	0.01078801295	0.004799392086	0.006105185917	0.01347498797	0.01305461893	0.01068655687
2.438461538	0.9307692308	0.5389762035	0.6916426492	1.283252664	1.764234324	1.657291926	0.01088933167	0.004809216374	0.006133509064	0.01360418123	0.0134427678	0.01098427985
2.438461538	0.9384615385	0.5444045646	0.6995440311	1.284970914	1.782003014	1.676224964	0.01099189433	0.004819629278	0.00616254693	0.01373504528	0.01383990296	0.01128876496
2.438461538	0.9461538462	0.5498929681	0.7075492061	1.286703499	1.799968241	1.695406708	0.0110957204	0.004830653068	0.006192321473	0.01386760774	0.01424603983	0.01160002607
2.438461538	0.9538461538	0.5554422512	0.7156592389	1.288449407	1.818132746	1.714839708	0.01120082954	0.004842310258	0.006222854888	0.01400189648	0.01466119411	0.01191807728
2.438461538	0.9615384615	0.5610532584	0.7238752042	1.290207647	1.836499292	1.734526541	0.0113072416	0.004854623608	0.006254169606	0.01413793963	0.01508538178	0.0122429329
2.438461538	0.9692307692	0.5667268419	0.7321981869	1.29197725	1.85507067	1.754469805	0.01141497662	0.00486761612	0.006286288291	0.01427576558	0.01551861906	0.01257460747
2.438461538	0.9769230769	0.5724638614	0.7406292819	1.293757269	1.873849694	1.774672124	0.01152405481	0.004881311042	0.006319233847	0.01441540294	0.01596092246	0.01291311576
2.438461538	0.9846153846	0.5782651841	0.7491695943	1.295546775	1.892839201	1.795136147	0.01163449657	0.004895731867	0.006353029412	0.0145568806	0.01641230875	0.01325847277
2.438461538	0.9923076923	0.5841316847	0.7578202393	1.297344861	1.912042056	1.815864545	0.0117463225	0.004910902331	0.006387698359	0.01470022767	0.01687279495	0.01361069369
2.438461538	1	0.5900642454	0.7665823421	1.29915064	1.931461146	1.836860014	0.01185955339	0.004926846416	0.006423264298	0.01484547351	0.01734239837	0.01396979397
2.438461538	1.007692308	0.5960637562	0.7754570381	1.300963244	1.951099383	1.858125276	0.01197421021	0.004943588349	0.006459751077	0.0149926477	0.01782113658	0.01433578927
2.438461538	1.015384615	0.6021311143	0.7844454729	1.302781827	1.970959706	1.879663075	0.01209031413	0.004961152599	0.006497182777	0.01514178008	0.01830902742	0.01470869548
2.438461538	1.023076923	0.6082672245	0.7935488021	1.304605558	1.991045076	1.90147618	0.01220788651	0.004979563883	0.006535583715	0.01529290071	0.01880608898	0.01508852869
2.438461538	1.030769231	0.6144729994	0.8027681913	1.30643363	2.011358479	1.923567385	0.01232694892	0.00499884716	0.006574978446	0.01544603989	0.01931233963	0.01547530524
2.438461538	1.038461538	0.6207493588	0.8121048164	1.308265252	2.031902927	1.945939507	0.0124475231	0.005019027635	0.006615391761	0.01560122816	0.01982779801	0.01586904169
2.438461538	1.046153846	0.6270972302	0.8215598634	1.310099653	2.052681456	1.968595387	0.01256963101	0.005040130756	0.006656848684	0.01575849626	0.02035248302	0.01626975482
2.438461538	1.053846154	0.6335175485	0.8311345282	1.311936078	2.073697126	1.991537892	0.0126932948	0.005062182217	0.006699374478	0.01591787518	0.02088641383	0.01667746162
2.438461538	1.061538462	0.6400112564	0.8408300171	1.313773795	2.094953022	2.014769911	0.01281853681	0.005085207956	0.00674299464	0.01607939613	0.02142960988	0.01709217932
2.438461538	1.069230769	0.6465793038	0.8506475463	1.315612085	2.116452255	2.03829436	0.0129453796	0.005109234157	0.006787734905	0.01624309056	0.02198209086	0.01751392537
2.438461538	1.076923077	0.6532226483	0.8605883421	1.317450251	2.138197958	2.062114176	0.01307384593	0.005134287245	0.006833621243	0.01640899011	0.02254387676	0.01794271744
2.438461538	1.084615385	0.6599422551	0.8706536411	1.319287611	2.160193291	2.086232322	0.01320395875	0.005160393893	0.006880679859	0.01657712667	0.0231149878	0.01837857344
2.438461538	1.092307692	0.6667390969	0.8808446898	1.321123501	2.182441437	2.110651786	0.01333574122	0.005187581018	0.006928937195	0.01674753235	0.02369544449	0.01882151147
2.438461538	1.1	0.6736141537	0.891162745	1.322957275	2.204945606	2.135375579	0.01346921671	0.005215875779	0.006978419929	0.01692023947	0.02428526759	0.01927154989
2.438461538	1.107692308	0.6805684133	0.9016090733	1.324788303	2.227709029	2.160406736	0.0136044088	0.005245305584	0.007029154975	0.01709528057	0.02488447816	0.01972870727
2.438461538	1.115384615	0.687602871	0.9121849519	1.326615973	2.250734965	2.185748317	0.01374134127	0.005275898082	0.007081169482	0.01727268843	0.02549309748	0.02019300238
2.438461538	1.123076923	0.6947185295	0.9228916675	1.328439689	2.274026697	2.211403405	0.01388003811	0.005307681167	0.007134490836	0.01745249601	0.02611114713	0.02066445426
2.438461538	1.130769231	0.7019163992	0.9337305175	1.330258872	2.297587531	2.23737511	0.01402052353	0.005340682979	0.007189146659	0.01763473653	0.02673864895	0.02114308213
2.438461538	1.138461538	0.7091974979	0.944702809	1.332072958	2.321420798	2.263666563	0.01416282194	0.005374931902	0.007245164808	0.01781944339	0.02737562504	0.02162890547
2.438461538	1.146153846	0.7165628509	0.9558098594	1.333881401	2.345529856	2.29028092	0.01430695797	0.005410456563	0.007302573377	0.01800665024	0.02802209778	0.02212194394
2.438461538	1.153846154	0.7240134912	0.9670529962	1.335683669	2.369918086	2.317221364	0.01445295646	0.005447285837	0.007361400697	0.01819639092	0.0286780898	0.02262221748
2.438461538	1.161538462	0.7315504592	0.9784335568	1.337479246	2.394588892	2.344491098	0.01460084246	0.00548544884	0.007421675331	0.0183886995	0.029343624	0.0231297462
2.438461538	1.169230769	0.7391748028	0.989952889	1.339267634	2.419545706	2.372093352	0.01475064125	0.005524974935	0.007483426082	0.01858361026	0.03001872356	0.02364455047
2.438461538	1.176923077	0.7468875777	1.001612351	1.341048346	2.444791982	2.40003138	0.01490237832	0.005565893728	0.007546681988	0.0187811577	0.03070341192	0.02416665086
2.438461538	1.184615385	0.7546898467	1.013413309	1.342820913	2.470331201	2.428308459	0.01505607937	0.005608235071	0.007611472322	0.01898137653	0.03139771278	0.02469606818
2.438461538	1.192307692	0.7625826805	1.025357143	1.344584882	2.496166865	2.456927891	0.01521177032	0.005652029059	0.007677826593	0.0191843017	0.03210165012	0.02523282346
2.438461538	1.2	0.7705671571	1.037445241	1.346339811	2.522302504	2.485893002	0.01536947733	0.005697306032	0.007745774548	0.01938996834	0.03281524817	0.02577693795
2.612820513	0.9	0.5543836918	0.7055605164	1.272693491	1.814667757	1.690641473	0.01122179709	0.005058326296	0.006405323361	0.01400365515	0.01222920686	0.01010916107
2.612820513	0.9076923077	0.5600449245	0.713667834	1.274304619	1.833198706	1.710067968	0.01132842945	0.00506809684	0.006434722157	0.01413910267	0.01260662637	0.01039951385
2.612820513	0.9153846154	0.5657652693	0.7218788996	1.27593357	1.851923148	1.72974306	0.01143628571	0.005078355036	0.006464749354	0.01427618663	0.01299337527	0.01069687577
2.612820513	0.9230769231	0.5715455272	0.7301947417	1.277579312	1.870843704	1.749669214	0.01154538462	0.005089121889	0.006495425725	0.01441493372	0.01338947143	0.01100126243
2.612820513	0.9307692308	0.5773865066	0.738616399	1.279240839	1.88996302	1.769848919	0.0116557451	0.005100418646	0.006526772274	0.01455537092	0.01379493299	0.01131268963
2.612820513	0.9384615385	0.5832890232	0.7471449203	1.280917162	1.909283767	1.790284688	0.01176738627	0.0051122668	0.006558810245	0.01469752545	0.01420977837	0.01163117339
2.612820513	0.9461538462	0.5892539007	0.7557813644	1.282607317	1.928808639	1.810979058	0.0118803274	0.005124688088	0.006591561115	0.0148414248	0.01463402623	0.01195672998
2.612820513	0.9538461538	0.5952819698	0.7645268005	1.284310359	1.948540357	1.831934591	0.01199458799	0.005137704492	0.006625046599	0.0149870967	0.01506769551	0.01228937586
2.612820513	0.9615384615	0.6013740692	0.7733823076	1.286025366	1.968481665	1.853153873	0.01211018767	0.005151338238	0.006659288646	0.01513456917	0.01551080542	0.01262912773
2.612820513	0.9692307692	0.6075310448	0.7823489749	1.287751435	1.988635334	1.874639514	0.01222714629	0.005165611798	0.006694309445	0.01528387045	0.01596337543	0.01297600253
2.612820513	0.9769230769	0.6137537502	0.7914279017	1.289487684	2.009004156	1.896394147	0.01234548388	0.005180547885	0.006730131415	0.01543502903	0.0164254253	0.01333001739
2.612820513	0.9846153846	0.6200430465	0.8006201976	1.291233249	2.029590951	1.918420432	0.01246522064	0.005196169462	0.006766777216	0.01558807367	0.01689697501	0.01369118969
2.612820513	0.9923076923	0.6263998024	0.809926982	1.292987288	2.050398561	1.94072105	0.01258637696	0.005212499732	0.006804269742	0.01574303336	0.01737804485	0.01405953702
2.612820513	1	0.6328248939	0.8193493846	1.294748978	2.071429855	1.963298709	0.01270897344	0.005229562144	0.006842632123	0.01589993731	0.01786865536	0.01443507719
2.612820513	1.007692308	0.6393192048	0.8288885451	1.296517513	2.092687726	1.986156139	0.01283303085	0.005247380392	0.006881887725	0.01605881502	0.01836882735	0.01481782826
2.612820513	1.015384615	0.6458836263	0.8385456136	1.298292106	2.114175089	2.009296097	0.01295857015	0.005265978415	0.00692206015	0.01621969617	0.01887858188	0.01520780848
2.612820513	1.023076923	0.652519057	0.8483217498	1.300071991	2.135894888	2.032721361	0.01308561251	0.005285380396	0.006963173235	0.01638261072	0.01939794032	0.01560503635
2.612820513	1.030769231	0.6592264035	0.858218124	1.301856418	2.157850089	2.056434735	0.01321417926	0.005305610761	0.007005251056	0.01654758885	0.01992692425	0.01600953058
2.612820513	1.038461538	0.6660065793	0.8682359162	1.303644653	2.180043683	2.080439047	0.01334429196	0.005326694183	0.007048317922	0.01671466095	0.02046555556	0.01642131009
2.612820513	1.046153846	0.6728605059	0.8783763169	1.305435985	2.202478685	2.10473715	0.01347597234	0.005348655579	0.007092398379	0.01688385767	0.0210138564	0.01684039406
2.612820513	1.053846154	0.6797891121	0.8886405265	1.307229714	2.225158137	2.12933192	0.01360924234	0.005371520109	0.007137517209	0.01705520988	0.02157184916	0.01726680187
2.612820513	1.061538462	0.6867933344	0.8990297554	1.309025161	2.248085104	2.154226257	0.01374412408	0.00539531318	0.00718369943	0.01722874867	0.02213955653	0.01770055312
2.612820513	1.069230769	0.6938741167	0.9095452243	1.310821664	2.271262675	2.179423086	0.0138806399	0.005420060441	0.007230970296	0.01740450537	0.02271700144	0.01814166765
2.612820513	1.076923077	0.7010324104	0.9201881639	1.312618575	2.294693964	2.204925356	0.01401881232	0.005445787788	0.007279355296	0.01758251151	0.02330420712	0.0185901655
2.612820513	1.084615385	0.7082691746	0.9309598152	1.314415265	2.318382112	2.230736042	0.01415866407	0.00547252136	0.007328880157	0.01776279887	0.02390119703	0.01904606696
2.612820513	1.092307692	0.7155853759	0.9418614289	1.31621112	2.342330281	2.256858139	0.01430021809	0.005500287541	0.00737957084	0.01794539943	0.02450799492	0.01950939253
2.612820513	1.1	0.7229819881	0.9528942663	1.318005541	2.36654166	2.28329467	0.0144434975	0.005529112959	0.007431453543	0.01813034541	0.0251246248	0.01998016294
2.612820513	1.107692308	0.7304599931	0.9640595985	1.319797946	2.391019463	2.310048681	0.01458852564	0.005559024488	0.007484554701	0.01831766924	0.02575111094	0.02045839913
2.612820513	1.115384615	0.7380203798	0.9753587068	1.321587768	2.415766926	2.337123241	0.01473532605	0.005590049246	0.007538900982	0.01850740357	0.02638747789	0.02094412227
2.612820513	1.123076923	0.745664145	0.9867928826	1.323374456	2.440787312	2.364521446	0.01488392248	0.005622214595	0.007594519292	0.01869958128	0.02703375047	0.02143735377
2.612820513	1.130769231	0.7533922928	0.9983634273	1.325157474	2.466083909	2.392246415	0.01503433888	0.005655548141	0.007651436773	0.01889423545	0.02768995374	0.02193811525
2.612820513	1.138461538	0.761205835	1.010071653	1.326936298	2.491660028	2.420301288	0.01518659942	0.005690077736	0.007709680803	0.01909139938	0.02835611306	0.02244642853
2.612820513	1.146153846	0.7691057908	1.02191888	1.328710422	2.517519005	2.448689235	0.01534072845	0.005725831476	0.007769278996	0.0192911066	0.02903225403	0.02296231571
2.612820513	1.153846154	0.7770931871	1.033906442	1.330479355	2.543664201	2.477413446	0.01549675057	0.005762837702	0.007830259201	0.01949339086	0.02971840253	0.02348579906
2.612820513	1.161538462	0.785169058	1.04603568	1.332242616	2.570099002	2.506477136	0.01565469056	0.005801124998	0.007892649503	0.0196982861	0.03041458471	0.02401690109
2.612820513	1.169230769	0.7933344456	1.058307946	1.333999742	2.596826818	2.535883546	0.01581457342	0.005840722195	0.007956478225	0.01990582649	0.03112082698	0.02455564456
2.612820513	1.176923077	0.8015903991	1.070724602	1.335750282	2.623851085	2.565635939	0.01597642437	0.005881658366	0.008021773923	0.02011604644	0.03183715602	0.02510205242
2.612820513	1.184615385	0.8099379755	1.08328702	1.3374938	2.651175261	2.595737604	0.01614026883	0.005923962831	0.008088565392	0.02032898053	0.03256359877	0.02565614785
2.612820513	1.192307692	0.8183782393	1.095996584	1.339229871	2.678802832	2.626191852	0.01630613245	0.005967665153	0.00815688166	0.02054466359	0.03330018245	0.02621795427
2.612820513	1.2	0.8269122623	1.108854685	1.340958087	2.706737305	2.657002021	0.01647404109	0.00601279514	0.008226751994	0.02076313065	0.03404693453	0.02678749531
2.787179487	0.9	0.592368729	0.7518648007	1.269251336	1.939004427	1.801594314	0.01198152011	0.005356272525	0.006802792306	0.01494674116	0.01253435207	0.01040195668
2.787179487	0.9076923077	0.5985196416	0.7606155084	1.270827982	1.959138249	1.822562479	0.01209758449	0.005367844631	0.006835563648	0.01509392332	0.01292870418	0.01070579844
2.787179487	0.9153846154	0.6047322208	0.7694744946	1.272421856	1.979473925	1.843790097	0.01221491436	0.005379870645	0.006868943934	0.01524279469	0.01333281975	0.01101697122
2.787179487	0.9230769231	0.6110072612	0.7784427925	1.274031983	2.000014056	1.865279645	0.01233352828	0.005392371038	0.006902953456	0.01539338187	0.0137467199	0.01133549297
2.787179487	0.9307692308	0.6173455652	0.7875214449	1.27565741	2.020761268	1.887033621	0.012453445	0.005405366526	0.006937612741	0.01554571168	0.01417042601	0.01166138188
2.787179487	0.9384615385	0.6237479425	0.7967115052	1.277297208	2.041718211	1.909054548	0.01257468343	0.005418878069	0.006972942549	0.01569981125	0.01460395973	0.01199465636
2.787179487	0.9461538462	0.6302152104	0.8060140364	1.278950465	2.062887561	1.931344975	0.01269726268	0.005432926871	0.007008963881	0.01585570793	0.01504734297	0.01233533505
2.787179487	0.9538461538	0.6367481938	0.8154301121	1.280616294	2.084272018	1.953907474	0.01282120203	0.005447534383	0.007045697969	0.01601342936	0.0155005979	0.01268343681
2.787179487	0.9615384615	0.6433477251	0.8249608157	1.282293826	2.105874307	1.97674464	0.01294652095	0.005462722298	0.007083166285	0.01617300343	0.01596374698	0.01303898071
2.787179487	0.9692307692	0.6500146441	0.8346072408	1.283982212	2.127697177	1.999859094	0.01307323908	0.005478512554	0.007121390534	0.01633445827	0.01643681293	0.01340198606
2.787179487	0.9769230769	0.6567497983	0.8443704912	1.285680625	2.149743401	2.023253481	0.01320137626	0.005494927335	0.007160392658	0.01649782227	0.01691981871	0.01377247238
2.787179487	0.9846153846	0.6635540427	0.8542516805	1.287388254	2.172015779	2.04693047	0.0133309525	0.005511989069	0.007200194837	0.01666312407	0.01741278759	0.01415045944
2.787179487	0.9923076923	0.6704282399	0.8642519328	1.289104309	2.194517133	2.070892754	0.01346198801	0.005529720427	0.007240819483	0.01683039254	0.01791574307	0.0145359672
2.787179487	1	0.6773732597	0.874372382	1.290828018	2.217250312	2.09514305	0.01359450318	0.005548144327	0.007282289247	0.01699965682	0.01842870893	0.01492901587
2.787179487	1.007692308	0.6843899798	0.8846141724	1.292558627	2.240218188	2.119684099	0.01372851858	0.005567283929	0.007324627016	0.01717094625	0.01895170923	0.01532962586
2.787179487	1.015384615	0.6914792854	0.8949784581	1.2942954	2.263423658	2.144518668	0.01386405498	0.00558716264	0.00736785591	0.01734429046	0.01948476828	0.01573781783
2.787179487	1.023076923	0.6986420689	0.9054664035	1.296037619	2.286869644	2.169649546	0.01400113334	0.00560780411	0.007411999289	0.01751971927	0.02002791066	0.01615361265
2.787179487	1.030769231	0.7058792307	0.9160791831	1.297784583	2.310559093	2.195079548	0.01413977479	0.005629232235	0.007457080747	0.01769726277	0.02058116122	0.01657703141
2.787179487	1.038461538	0.7131916783	0.9268179814	1.299535608	2.334494975	2.220811512	0.01428000068	0.005651471153	0.007503124112	0.01787695126	0.02114454508	0.01700809542
2.787179487	1.046153846	0.7205803271	0.9376839931	1.301290027	2.358680287	2.246848301	0.01442183254	0.00567454525	0.007550153452	0.01805881527	0.02171808761	0.01744682623
2.787179487	1.053846154	0.7280460997	0.9486784231	1.303047188	2.38311805	2.273192802	0.0145652921	0.005698479154	0.007598193068	0.01824288558	0.02230181447	0.0178932456
2.787179487	1.061538462	0.7355899265	0.9598024862	1.304806457	2.407811307	2.299847925	0.01471040126	0.005723297738	0.007647267499	0.01842919319	0.02289575158	0.01834737553
2.787179487	1.069230769	0.7432127453	0.9710574073	1.306567216	2.43276313	2.326816606	0.01485718214	0.00574902612	0.007697401517	0.01861776931	0.02349992511	0.01880923822
2.787179487	1.076923077	0.7509155015	0.9824444217	1.30832886	2.457976612	2.354101804	0.01500565706	0.005775689663	0.007748620134	0.0188086454	0.02411436152	0.01927885611
2.787179487	1.084615385	0.7586991479	0.9939647746	1.310090801	2.483454872	2.381706504	0.01515584852	0.005803313973	0.007800948594	0.01900185312	0.02473908752	0.01975625187
2.787179487	1.092307692	0.7665646449	1.005619721	1.311852468	2.509201055	2.409633713	0.01530777923	0.005831924903	0.00785441238	0.01919742438	0.0253741301	0.02024144836
2.787179487	1.1	0.7745129605	1.017410527	1.313613301	2.535218328	2.437886464	0.01546147209	0.005861548549	0.00790903721	0.01939539129	0.02601951651	0.02073446871
2.787179487	1.107692308	0.7825450702	1.029338468	1.315372759	2.561509886	2.466467813	0.01561695021	0.005892211251	0.007964849037	0.01959578618	0.02667527426	0.02123533623
2.787179487	1.115384615	0.790661957	1.041404829	1.31713031	2.588078944	2.49538084	0.0157742369	0.005923939595	0.008021874051	0.01979864162	0.02734143114	0.0217440745
2.787179487	1.123076923	0.7988646114	1.053610906	1.318885442	2.614928746	2.52462865	0.01593335566	0.00595676041	0.008080138677	0.02000399038	0.0280180152	0.02226070727
2.787179487	1.130769231	0.8071540316	1.065958005	1.320637652	2.642062559	2.554214374	0.01609433022	0.005990700771	0.008139669578	0.02021186546	0.02870505475	0.02278525856
2.787179487	1.138461538	0.815531223	1.078447443	1.322386455	2.669483675	2.584141163	0.01625718448	0.006025787997	0.008200493652	0.02042230008	0.02940257839	0.0233177526
2.787179487	1.146153846	0.8239971989	1.091080544	1.324131375	2.697195409	2.614412195	0.01642194258	0.006062049652	0.008262638031	0.02063532765	0.03011061497	0.02385821382
2.787179487	1.153846154	0.83255298	1.103858646	1.325871953	2.725201103	2.645030673	0.01658862884	0.006099513544	0.008326130085	0.02085098184	0.03082919359	0.0244066669
2.787179487	1.161538462	0.8411995943	1.116783094	1.327607742	2.753504122	2.675999821	0.01675726779	0.006138207726	0.008390997421	0.02106929649	0.03155834366	0.02496313674
2.787179487	1.169230769	0.8499380778	1.129855246	1.329338308	2.782107857	2.707322891	0.01692788419	0.006178160494	0.00845726788	0.0212903057	0.03229809481	0.02552764846
2.787179487	1.176923077	0.8587694735	1.143076467	1.331063227	2.811015722	2.739003157	0.01710050299	0.006219400391	0.008524969538	0.02151404374	0.03304847697	0.0261002274
2.787179487	1.184615385	0.8676948324	1.156448134	1.332782092	2.840231158	2.771043917	0.01727514934	0.006261956204	0.008594130711	0.02174054514	0.03380952032	0.02668089912
2.787179487	1.192307692	0.8767152127	1.169971634	1.334494506	2.869757628	2.803448495	0.01745184862	0.006305856963	0.008664779947	0.02196984462	0.03458125532	0.02726968943
2.787179487	1.2	0.8858316804	1.183648364	1.336200083	2.899598621	2.836220237	0.01763062642	0.006351131943	0.008736946032	0.02220197711	0.03536371268	0.02786662433
2.961538462	0.9	0.6318018172	0.7999669671	1.266167563	2.068081011	1.916855182	0.01277049423	0.005667070582	0.007216695584	0.01592639336	0.01285937532	0.01071221215
2.961538462	0.9076923077	0.6384672685	0.8093937907	1.267713837	2.089899077	1.939443434	0.0128964922	0.005680664879	0.0072531216	0.01608594083	0.01327145307	0.01103019671
2.961538462	0.9153846154	0.6451971524	0.818933842	1.269276901	2.11192805	1.962302999	0.01302380153	0.005694681216	0.007290139506	0.01624723607	0.01369377463	0.0113558687
2.961538462	0.9230769231	0.6519922573	0.8285881583	1.270855825	2.134170511	1.985436362	0.01315244058	0.005709139533	0.007327769112	0.01641030557	0.01412636436	0.01168924848
2.961538462	0.9307692308	0.6588533794	0.838357787	1.272449703	2.156629067	2.008846033	0.01328242793	0.005724060013	0.007366030464	0.01657517606	0.01456924687	0.01203035661
2.961538462	0.9384615385	0.6657813224	0.8482437858	1.274057648	2.179306348	2.032534546	0.01341378229	0.005739463084	0.007404943844	0.01674187454	0.01502244705	0.01237921388
2.961538462	0.9461538462	0.6727768974	0.8582472221	1.275678795	2.202205009	2.056504459	0.0135465226	0.005755369417	0.007444529772	0.0169104283	0.01548599005	0.01273584131
2.961538462	0.9538461538	0.6798409232	0.8683691738	1.277312301	2.225327731	2.080758355	0.01368066794	0.005771799931	0.007484809001	0.01708086485	0.0159599013	0.01310026013
2.961538462	0.9615384615	0.6869742261	0.8786107287	1.27895734	2.248677218	2.10529884	0.01381623759	0.005788775786	0.007525802521	0.01725321199	0.01644420647	0.01347249182
2.961538462	0.9692307692	0.6941776398	0.8889729849	1.280613108	2.272256199	2.130128546	0.01395325102	0.00580631839	0.007567531558	0.01742749775	0.01693893154	0.01385255805
2.961538462	0.9769230769	0.7014520057	0.8994570503	1.28227882	2.296067428	2.155250127	0.01409172786	0.005824449391	0.007610017576	0.01760375044	0.01744410271	0.01424048074
2.961538462	0.9846153846	0.7087981727	0.9100640431	1.283953709	2.320113685	2.180666263	0.01423168795	0.005843190687	0.007653282272	0.01778199859	0.01795974648	0.01463628202
2.961538462	0.9923076923	0.7162169971	0.9207950917	1.285637028	2.344397771	2.206379657	0.01437315129	0.005862564416	0.00769734758	0.01796227099	0.0184858896	0.01503998425
2.961538462	1	0.7237093428	0.9316513344	1.287328046	2.368922515	2.232393038	0.01451613807	0.005882592964	0.00774223567	0.01814459668	0.01902255909	0.01545161
2.961538462	1.007692308	0.7312760813	0.9426339198	1.289026052	2.393690769	2.258709157	0.01466066869	0.005903298958	0.007787968949	0.01832900494	0.01956978224	0.01587118208
2.961538462	1.015384615	0.7389180916	0.9537440065	1.290730349	2.418705412	2.28533079	0.01480676372	0.005924705273	0.007834570058	0.01851552528	0.0201275866	0.01629872353
2.961538462	1.023076923	0.7466362602	0.9649827631	1.292440261	2.443969343	2.312260738	0.0149544439	0.005946835027	0.007882061876	0.01870418745	0.02069600001	0.01673425759
2.961538462	1.030769231	0.7544314811	0.9763513686	1.294155126	2.469485491	2.339501826	0.01510373018	0.005969711582	0.007930467517	0.01889502146	0.02127505053	0.01717780774
2.961538462	1.038461538	0.7623046559	0.9878510119	1.295874299	2.495256805	2.367056902	0.01525464371	0.005993358546	0.007979810331	0.01908805751	0.02186476654	0.01762939767
